"","user_id","status_id","created_at","screen_name","text","source","lon","lat","Full Address","statename"
"3634","2287037759","1103058460038623233",2019-03-05 22:23:25,"fobiwankenobi","I have taken four baths today this influenza bug ain't nothing to fuck with also feeling very achey like my solar plexus got snapped in half","Twitter for Android",-89.376163,43.0800863,"The Brink Lounge, 701 E Washington Ave, Madison, WI 53703, USA","Wisconsin"
"3635","2287037759","1103467867893391363",2019-03-07 01:30:15,"fobiwankenobi","got my cough suppressant pearls and pickles because I deserve them also I have influenza a so be wary if you've been around me this shit is awful","Twitter for Android",-89.376163,43.0800863,"The Brink Lounge, 701 E Washington Ave, Madison, WI 53703, USA","Wisconsin"
"3638","2436455767","1101494001159438336",2019-03-01 14:46:49,"WildlifeDisease","JWD research: Mauro Delogu, et al.: Serologic and Virologic Evidence of Influenza A Viruses in Wild Boars (Sus scrofa) from Two Different Locations in Italy (https://t.co/J4i9cgP2aP)","TweetDeck",-95.2352501,38.9716689,"636 Massachusetts St, Lawrence, KS 66044, USA","Kansas"
"3639","2436455767","1103464241242214402",2019-03-07 01:15:51,"WildlifeDisease","""Eating the flu"" - diet may be an important factor for Influenza A virus exposure in wild African mammals https://t.co/DPw2AQbdQQ","TweetDeck",-95.2352501,38.9716689,"636 Massachusetts St, Lawrence, KS 66044, USA","Kansas"
"3640","10425192","1103463776764878848",2019-03-07 01:14:00,"benkearney","Influenza A is no joke","Twitter for iPhone",-123.0867536,44.0520691,"&, Mill Street, Coburg Rd, Eugene, OR 97401, United States","Oregon"
"3641","1202953147","1103462487591133184",2019-03-07 01:08:53,"lifieldgg","@NatGeo Have fun not getting vaccinated and getting the below diseases:
Chickenpox (Varicella)
Diphtheria
Flu (Influenza)
Hepatitis A
Hepatitis B
Hib
Measles
Mumps
Polio
Pneumococcal
Rotavirus
Rubella
Tetanus
Whooping Cough (Pertussis)","Twitter Web Client",-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA","Texas"
"3642","25596174","1103461588093161472",2019-03-07 01:05:18,"KUSINews","Countywide influenza cases hit a season high last week, and three more residents died due to flu complications, county health officials announced today.
https://t.co/7KiQG88KAu","Twitter Web Client",-117.1610838,32.715738,"998 Fourth Ave, San Diego, CA 92101, USA","California"
"3643","25596174","1100977441583947776",2019-02-28 04:34:11,"KUSINews","Health officials today reported seven more deaths in San Diego County due to influenza complications last week, bringing this flu season's death toll to 42.
Details: https://t.co/jgMvNVfg26 https://t.co/9jJ4fBwkuy","Twitter Web Client",-117.1610838,32.715738,"998 Fourth Ave, San Diego, CA 92101, USA","California"
"3644","3125619460","1103460436391936002",2019-03-07 01:00:43,"Aubree22_","Autumn coughed on me Monday and here I am sick as crap with influenza and can barely get out of bed, best sister award goes to her.. sike","Twitter for iPhone",-82.907123,40.4172871,"1664 Township Hwy 165, Ashley, OH 43003, USA","Ohio"
"3645","1102954392335065088","1103460415592378368",2019-03-07 01:00:39,"CrxHam","€ND£!CH 1. INFLUENZA.
KRANKE SCHEISSE IHR SPASTIS https://t.co/1VRY56x7M5","Twitter for Android",-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","New York"
"3648","161033022","1103456934634622976",2019-03-07 00:46:49,"SanteePatch",".The region's flu fatalities increased to 45 this week with three additional deaths, health officials said https://t.co/enJxKDSLHc","Facebook",-116.9739167,32.8383828,"Mission Gorge Rd & Cottonwood Av, Santee, CA 92071, USA","California"
"3651","273572213","1103456489186852864",2019-03-07 00:45:02,"CampPenPatch","Influenza Cases Hit New Season High In San Diego County https://t.co/NVYBge8zMw","dlvr.it",-117.3794834,33.1958696,"500 Mission Ave, Oceanside, CA 92054, USA","California"
"3652","199675610","1103456488872271873",2019-03-07 00:45:02,"IBPatch","Influenza Cases Hit New Season High In San Diego County https://t.co/hI0mmf7dKm","dlvr.it",-117.1130849,32.5839444,"Palm Av & Emory St, Imperial Beach, CA 91932, USA","California"
"3654","9616062","1103453308130287616",2019-03-07 00:32:24,"10News","Countywide influenza cases hit a season high last week, and three more people died due to flu complications. https://t.co/hOTxh8G6Pm","TweetDeck",-117.1610838,32.715738,"998 Fourth Ave, San Diego, CA 92101, USA","California"
"3656","179213803","1103452590203756544",2019-03-07 00:29:33,"CarlsbadPatch","Influenza Cases Hit New Season High In San Diego County https://t.co/el9lN2nZbn https://t.co/N5YmwFJgbd","dlvr.it",-117.3505939,33.1580933,"3016 Carlsbad Blvd, Carlsbad, CA 92008, USA","California"
"3657","751833312","1103452589184540672",2019-03-07 00:29:33,"DelMarCVPatch","Influenza Cases Hit New Season High In San Diego County https://t.co/OOfM04aaQK","dlvr.it",-117.2653146,32.9594891,"1500 Camino Del Mar, Del Mar, CA 92014, USA","California"
"3658","161011079","1103452588765134848",2019-03-07 00:29:32,"RBPatch","Influenza Cases Hit New Season High In San Diego County https://t.co/lP3R77T26X","dlvr.it",-117.0805825,33.0335773,"11580 Duenda Rd, San Diego, CA 92127, USA","California"
"3659","723191457759170560","1103452588689649665",2019-03-07 00:29:32,"PatchCalifornia","Influenza Cases Hit New Season High In San Diego County https://t.co/2hFoNZfCaK https://t.co/cnMulnS4aZ","dlvr.it",-119.4179324,36.778261,"2630 Croydon Drive, Sanger, CA 93657, USA","California"
"3660","161010298","1103452587804680192",2019-03-07 00:29:32,"LemonGrovePatch","Influenza Cases Hit New Season High In San Diego County https://t.co/tfrZPgc8u4","dlvr.it",-117.0314172,32.7425516,"7771 Broadway, Lemon Grove, CA 91945, USA","California"
"3661","161010673","1103452587691372544",2019-03-07 00:29:32,"LaJollaPatch","Influenza Cases Hit New Season High In San Diego County https://t.co/o83orSqNnF","dlvr.it",-117.2712717,32.8328112,"6903 Fay Ave, La Jolla, CA 92037, USA","California"
"3662","161032709","1103452587091615744",2019-03-07 00:29:32,"EncinitasPatch","Influenza Cases Hit New Season High In San Diego County https://t.co/eLXWPYMuHg","dlvr.it",-117.2919818,33.0369867,"1163 S Coast Hwy 101, Encinitas, CA 92024, USA","California"
"3664","161009969","1103452586756104192",2019-03-07 00:29:32,"CoronadoPatch","Influenza Cases Hit New Season High In San Diego County https://t.co/CRNv1kDV2Q","dlvr.it",-117.1830891,32.6858853,"827 Tolita Ave, Coronado, CA 92118, USA","California"
"3665","164317744","1103452586185613313",2019-03-07 00:29:32,"PowayPatch","Influenza Cases Hit New Season High In San Diego County https://t.co/xXcq1vTKLH","dlvr.it",-117.0358646,32.9628232,"13608 Putney Rd, Poway, CA 92064, USA","California"
"3666","839196337405034496","1103267217670574081",2019-03-06 12:12:57,"Truther81174","Gli Italiani sono razzisti perchè non vogliono una invasione di centinaia di migliaia di #clandestini,senza informazioni su fedina penale,stato mentale e malattie trasmissibili.750 mila #clandestini provenienti da aree dove meningite,AIDS,Tubercolosi sono diffuse come l'influenza https://t.co/t9BwBfJ8k8","Twitter Web Client",-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","New York"
"3667","839196337405034496","1103451203965472768",2019-03-07 00:24:02,"Truther81174","I rimanenti 80% sono portatori di HIV, meningite, tubercolosi, difterite etc.. dal momento che i paesi da cui provengono queste malattie sono diffuse come da noi l'influenza. E non hanno nessun controllo sanitario prima di sbarcare. Meditate gente, meditate!!! https://t.co/RwQJCeAWFb","Twitter Web Client",-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","New York"
"3671","161009250","1103448689001947136",2019-03-07 00:14:03,"LaMesaPatch","Influenza Cases Hit New Season High In San Diego County https://t.co/oHHN3jdLis https://t.co/dVQiNmsnVh","dlvr.it",-117.0230839,32.7678287,"8118 University Ave, La Mesa, CA 91942, USA","California"
"3672","546060267","1103448595896954880",2019-03-07 00:13:41,"Courtney_Faller","idk about y'all, but this R. Kelly stuff is consuming my life right now while i lay in bed all day with likely influenza","Twitter Web Client",-96.7025955,40.813616,"1273 P St, Lincoln, NE 68508, USA","Nebraska"
"3678","771736105","1103446393727926277",2019-03-07 00:04:55,"NursesWhoVax","The 15 pediatric deaths reported during week 8 bring the total this season to 56. Eight were linked to an influenza A(H1N1)pdm09 virus and occurred during weeks 5, 6, 7, and 8. One... https://t.co/XsLmgnZESp","Facebook",-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","New York"
"3679","1028420753396359168","1103445732470616064",2019-03-07 00:02:18,"ReasonablePers8","@Wethepeoplehope (2) Watch for worsening symptoms after improvement; may indicate a secondary post-influenza infection definitely prompting followup with care provider. If not vaccinated w/flu vaccine consider under supervision of provider w premeds. Hope this helps","Twitter for iPad",-118.7628685,34.1791715,"408 Southridge Dr, Oak Park, CA 91377, USA","California"
"3685","3370079338","1103377782531342342",2019-03-06 19:32:17,"wiscontext","The 1918 influenza pandemic prompted intense interest in the disease, placing scientists in Wisconsin at the vanguard of flu research over the ensuing century  https://t.co/r35lB9labT","Sprout Social",-88.7878678,43.7844397,"Metomen, WI, USA","Wisconsin"
"3686","3370079338","1103441397049409537",2019-03-06 23:45:04,"wiscontext","The first time the transmission of influenza from pigs to a human was confirmed by a UW-Madison veterinary medicine professor https://t.co/r35lB9labT","Sprout Social",-88.7878678,43.7844397,"Metomen, WI, USA","Wisconsin"
"3689","142532854","1103437985377337344",2019-03-06 23:31:31,"iseborfrank","@Harri_Obi Who be this people abeg? E be like say you just go burial ground go dig dem out. Influenza affect them?","Twitter for Android",-95.7607832,29.5821811,"301 Jackson St, Richmond, TX 77469, USA","Texas"
"3690","2854666892","1103436706194153472",2019-03-06 23:26:26,"uwgenome","Reconciling disparate estimates of viral genetic diversity during human influenza infections - https://t.co/nhbop62AMx","Twitter Web Client",-122.3320708,47.6062095,"Fourth and Madison Building, 909 5th Ave, Seattle, WA 98164, USA","Washington"
"3697","2307491953","1103430251219177474",2019-03-06 23:00:47,"mercola_espanol","En general, hay muy poca evidencia que sugiera que las vacunas anuales contra la gripe sean una buena manera de combatir la influenza: https://t.co/o5WNDLhkv0
#españolmercola #saludmercola  #FelizMiércoles","SocialPilot.co",-87.6297982,41.8781136,"55 W Jackson Blvd, Chicago, IL 60604, USA","Illinois"
"3698","1792571","1103429269097603072",2019-03-06 22:56:53,"heydusti","Our free trial of Hulu Plus Live TV is providing @SchittsCreekPop for my influenza’d ass today.","Twitter for iPhone",-95.5577174,36.9490702,"N417 Rd, South Coffeyville, OK 74072, USA","Oklahoma"
"3699","84605478","1103428867228925952",2019-03-06 22:55:17,"PharmacyPodcast","Interdisciplinary pharmacometrics linking oseltamivir pharmacology, influenza epidemiology, and health economics to https://t.co/B652N0bQZB","The Social Jukebox",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"3700","6510542","1103428219632529414",2019-03-06 22:52:42,"SallyGirl","Surge of panic attacks. 
Seizure.
Two visits to the ER.
Now I've got influenza A, another infection, aaaaaaaaaaand still panic attacking. https://t.co/hfnSjevoAG","Instagram",-119.4179324,36.778261,"2630 Croydon Drive, Sanger, CA 93657, USA","California"
"3701","980596785390465025","1103426491533180931",2019-03-06 22:45:50,"_Jimboslicexx","Damnnn Claire... back at it again with the mom jeans.. After a long week off with that influenza WE BACK AND BETTER THEN EVER! Live in 5 with #RE2 #TwitchTBD #SupportSmallStreams https://t.co/2JtpBqQNf1","Twitter for iPhone",-74.4056612,40.0583238,"Jackson, NJ 08527, USA","New Jersey"
"3705","1017888649717968897","1103424928181772295",2019-03-06 22:39:38,"Freyaka2","@purelygeek We've got influenza in my home. So far it's hit two of the three kids. Doing my best to avoid them and not get sick....","Twitter for Android",-98.4842465,39.011902,"Pleasant, KS, USA","Kansas"
"3706","314915522","1103424720496746498",2019-03-06 22:38:48,"niallexplicit","my class was canceled and all i have to thank is the common viral infection that we all know as the flu so thank you influenza u rock ✊🏼😌","Twitter for iPhone",-97.7430608,30.267153,"501 Congress Ave, Austin, TX 78701, USA","Texas"
"3707","14592723","1103423183938641921",2019-03-06 22:32:42,"MayoClinic","#MayoClinicMinute: Thinking of skipping a #FluShot this year? The researcher who leads the effort to find an effective #vaccine for the influenza virus strongly urges you to reconsider. https://t.co/86g1MiMB39 https://t.co/fYrz8FIuqQ","Sprinklr",-96.3864428,44.7656804,"1364 250th Ave, Canby, MN 56220, USA","Minnesota"
"3708","426909329","1101148557678202880",2019-02-28 15:54:09,"CDCDirector","I recently met with Colombia’s National Institute of Health leaders, Drs. Martha Ospina and Franklyn Prieto to formalize expanded collaborations between CDC and @INSColombia to more efficiently tackle issues of health security and threats like Zika, measles, malaria, &amp; influenza. https://t.co/KkVKfQJGUr","Sprout Social",-84.3879824,33.7489954,"Georgia State Capitol, Atlanta, GA 30334, USA","Georgia"
"3709","426909329","1103421166348394502",2019-03-06 22:24:41,"CDCDirector","Vaccinations save lives, protect our children, and are one of our greatest public health achievements. We should fear #measles, #influenza, #HPV, and #hepatitis A, not their vaccines. #VaccinesWork","Twitter Web Client",-84.3879824,33.7489954,"Georgia State Capitol, Atlanta, GA 30334, USA","Georgia"
"3710","1009271772682866693","1103420414024474626",2019-03-06 22:21:41,"HultgrenLab","Cool work from a @HultgrenLab collaborator, @Ali_Ellebedy, on influenza. https://t.co/vNckRiw2Dn","Twitter Web Client",-90.1994042,38.6270025,"City Hall, 1200 Market St, St. Louis, MO 63103, USA","Missouri"
"3714","716648365","1103419665244712962",2019-03-06 22:18:43,"UHPClubTIA","More teens and young adults die from suicide than from heart disease, AIDS, birth defects, pneumonia, influenza, cancer, and lung disease combined.","Twitter Web Client",-73.8648268,40.8447819,"1728 Hunt Ave, Bronx, NY 10462, USA","New York"
"3715","443977929","1103418805664051202",2019-03-06 22:15:18,"LickingHealth","The Licking County Communicable Disease Report for February has been posted.

The top five reported diseases last month were Chlamydia, Influenza, Gonorrhea, Hepatitis C and Hepatitis A.

https://t.co/dFYCU0UNqm https://t.co/U8jze5xY3y","Twitter Web Client",-82.4012642,40.0581205,"20 S 2nd St, Newark, OH 43055, USA","Ohio"
"3716","443977929","1100784716293332993",2019-02-27 15:48:22,"LickingHealth","The @WHO released their ""Top 10 Threats to Global Health in 2019"" &amp; includes:

🌎Air pollution/climate change
🌎Noncommunicable diseases 
🌎Global influenza pandemic
🌎Antimicrobial resistance
🌎Ebola/high-threat pathogens
🌎Vaccine hesitancy
🌎HIV &amp; more

https://t.co/9UnLDiE3n6","Twitter Web Client",-82.4012642,40.0581205,"20 S 2nd St, Newark, OH 43055, USA","Ohio"
"3717","16936282","1103418166355480576",2019-03-06 22:12:46,"caitlinangeloff","@RageCook I loved reading about your childhood stories (thus the hearts to favorite your tweets) but im so sorry to hear you’re sick! Influenza B gets no love from me. Please rest &amp; take care of yourself. Sending healing properties from afar with hugs!","Twitter for iPhone",-122.3320708,47.6062095,"Fourth and Madison Building, 909 5th Ave, Seattle, WA 98164, USA","Washington"
"3718","873267254808395776","1103414115198918656",2019-03-06 21:56:40,"RealJHMartin","@trumpencexual @RyanJamesMorrel @steph93065 @Diabolic600 @Melissamoo @realDonaldTrump @GOP @RandPaul Obama declared 12-13 national emergencies. One regarding H1N1 influenza, and the rest were sanctions against criminal entities and rogue states.","Twitter for Android",-119.7871247,36.7377981,"2323 Mariposa St, Fresno, CA 93721, USA","California"
"3719","1026593420972834816","1103412771016900609",2019-03-06 21:51:19,"martina_mmendes","Che bello il fatto che #LukePerry è ancora in tendenza, ovviamente non per la cosa in sé ma perché ci fa capire quanta influenza abbia avuto sulle persone...","Twitter for Android",-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","New York"
"3720","2435527795","1103410562447433729",2019-03-06 21:42:33,"Sullivan_Lab","Austin folks, spanning different #UTAustin colleges, this looks cool (next Wed.):

""The Influenza Pandemic, 100 Years Later""

https://t.co/K5TyDkXbOC https://t.co/4kGQ6rWpOb","Twitter Web Client",-97.7430608,30.267153,"501 Congress Ave, Austin, TX 78701, USA","Texas"
"3721","183109619","1103409778368413697",2019-03-06 21:39:26,"ScottFMartin","During the #PASenate #PABudget hearing with @PAAgriculture Secretary Redding I asked about personnel available for agricultural preparedness and response efforts, including for avian influenza and Spotted Lantern Fly.... https://t.co/yM3fdl5tFi","Facebook",-76.1783739,40.0466571,"2761 Church Rd, Bird in Hand, PA 17505, USA","Pennsylvania"
"3722","83921083","1103409626232500225",2019-03-06 21:38:49,"lampsmith","Super interesting, I will definitely want to see when the pale rider #influenza hit #Wisconsin https://t.co/Tc6b3xTzZi","Twitter Web Client",-89.4012302,43.0730517,"Grainger Hall of Business Administration, Madison, WI 53715, USA","Wisconsin"
"3723","15535860","1103409303636111360",2019-03-06 21:37:32,"nbcsandiego","Flu season isn’t over just yet: a spike in reported influenza cases have set a new high for weekly totals this season in San Diego County, health officials confirmed. https://t.co/As35iQcOtR","SocialFlow",-117.1610838,32.715738,"998 Fourth Ave, San Diego, CA 92101, USA","California"
"3724","1008782303726796802","1103409154411163665",2019-03-06 21:36:57,"sfawdm","Due to high levels of influenza A in the parish, we'll be temp. suspending distribution of the chalice (precious blood) at all Masses until the flu passes. This is a common safety/health procedure taken by parishes nationwide &amp; comes w/ the support of the Diocesan Worship Office.","Twitter Web Client",-93.7593841,41.5638902,"4200 Mills Civic Pkwy, West Des Moines, IA 50265, USA","Iowa"
"3728","2183323887","1103364005870088193",2019-03-06 18:37:33,"doctorMarkyMark","So, Influenza vaccination during pregnancy may actually help DECREASE the incidence of autism.  #somedocs #vaccineswork https://t.co/Y00t69zkem","Twitter for iPhone",-84.3879824,33.7489954,"Georgia State Capitol, Atlanta, GA 30334, USA","Georgia"
"3729","2183323887","1103405437225967616",2019-03-06 21:22:11,"doctorMarkyMark","@philiphere Umm..no.  “According to most of the authors, more randomized controlled trials with effective, large populations are needed to explore the preventive effect of vitamin D supplementation on viral influenza infections.” https://t.co/rBzYTrfNZ4","Twitter for iPhone",-84.3879824,33.7489954,"Georgia State Capitol, Atlanta, GA 30334, USA","Georgia"
"3730","1015042094770081792","1103405068232126464",2019-03-06 21:20:43,"BuckTheFlu","Let's make seasonal influenza a thing of the past, get your flu shot every flu season! #JonasBrothersareback #Year3000 #BuckTheFlu https://t.co/D4nckFUp6f","Twitter Web Client",-82.9987942,39.9611755,"Ohio State Capitol, 1 Capitol Square, Columbus, OH 43215, USA","Ohio"
"3731","788653445783887872","1103404718783688713",2019-03-06 21:19:19,"jabs611","“Crisis” of Seriously Ill Migrants Slams Border Patrol — TB, Pneumonia, Influenza, Parasites https://t.co/vC60AKKhJW via @JudicialWatch","Twitter Web Client",-86.902298,32.3182314,"320 Co Rd 43, Tyler, AL 36785, USA","Alabama"
"3732","32119740","1101544000710950913",2019-03-01 18:05:30,"KPWaResearch","Targeting #fluvaccine: The Learning Health System program at @KPWaResearch looked at data from @kpwashington members &amp; used a validated computer-based risk model to find people who were most likely to be hospitalized from #influenza this year. Read more at https://t.co/q38kkSw5Ms https://t.co/J98RCYirKN","TweetDeck",-122.3320708,47.6062095,"Fourth and Madison Building, 909 5th Ave, Seattle, WA 98164, USA","Washington"
"3733","32119740","1103403630852476929",2019-03-06 21:15:00,"KPWaResearch","Learning Health System at work: Paula Lozano describes how a partnership b/n researchers &amp; clinicians enabled the quick launch of an approach to reach @kpwashington members at high risk of influenza-related complications &amp; encourage them to get #vaccinated https://t.co/q38kkSw5Ms https://t.co/DyfWP8RqIU","TweetDeck",-122.3320708,47.6062095,"Fourth and Madison Building, 909 5th Ave, Seattle, WA 98164, USA","Washington"
"3734","32119740","1102996447639846912",2019-03-05 18:17:00,"KPWaResearch","ICYMI A #LearningHealthSystem project finds @kpwashington  members who could benefit most from #fluvaccines. Paula Lozano, of @KPWaResearch, explains how data is being used to identify &amp; contact those at greatest hospitalization risk for #influenza: https://t.co/q38kkSw5Ms https://t.co/Bm8vknwhzi","TweetDeck",-122.3320708,47.6062095,"Fourth and Madison Building, 909 5th Ave, Seattle, WA 98164, USA","Washington"
"3739","808872298296016896","1103401916988616713",2019-03-06 21:08:11,"Lilyroseviolet9","@RandyRainbow Love you Randy Rainbow! 🌈 
Watching your videos over and over is helping me get through influenza!","Twitter for iPhone",-75.1652215,39.9525839,"1500 PA-3, Philadelphia, PA 19102, USA","Pennsylvania"
"3740","808872298296016896","1103181932857315328",2019-03-06 06:34:03,"Lilyroseviolet9","@DogginTrump @realDonaldTrump I’m sure snorting Adderall will do it too! Im only up because I’ve got influenza and can’t sleep because I’m pretty sure I’m dying!😷😩","Twitter for iPhone",-75.1652215,39.9525839,"1500 PA-3, Philadelphia, PA 19102, USA","Pennsylvania"
"3741","64506942","1103400096803127297",2019-03-06 21:00:57,"SDCountyHHSA","Influenza is still widespread in San Diego County. It's not too late to get a flu shot. 
https://t.co/wdS3SAN70A","TweetDeck",-117.1610966,32.7157305,"998 Fourth Ave, San Diego, CA 92101, USA","California"
"3742","17200375","1103400006290104320",2019-03-06 21:00:36,"SanDiegoCounty","Influenza is still widespread in San Diego County. It's not too late to get a flu shot. 
https://t.co/x9T5ATJ3Gt","TweetDeck",-117.1610838,32.715738,"998 Fourth Ave, San Diego, CA 92101, USA","California"
"3743","259825253","1103399858541654018",2019-03-06 21:00:01,"untSHWC","Did you know in the Northern Hemisphere the flu season can last as late as April or May? Stop by the SHWC for your FREE flu shot! For more information on how to get your flu vaccination click here: https://t.co/KAS7QxGi63","TweetDeck",-97.1330683,33.2148412,"110 W Hickory St, Denton, TX 76201, USA","Texas"
"3746","19255955","1101134679296532480",2019-02-28 14:59:00,"MDMagazine","A new study of the 2017-2018 #influenza vaccine is bolstering concerns about the effectiveness of egg-grown flu #vaccines and could help to spur research into more effective alternatives.

https://t.co/scsGeZoMnX","TweetDeck",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"3747","19255955","1101196084720873472",2019-02-28 19:03:00,"MDMagazine",".@unimelb investigators have made progress towards a one-time #influenza vaccine. https://t.co/CSCZLTcXJg","TweetDeck",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"3748","19255955","1101181488060555264",2019-02-28 18:05:00,"MDMagazine","""Any #influenza viruses produced in eggs have to adapt to growing in that environment and hence generate mutations to grow better,"" said @scrippsresearch's Ian Wilson, DPhil.

https://t.co/scsGeZoMnX","TweetDeck",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"3749","19255955","1101476431173808128",2019-03-01 13:37:00,"MDMagazine","Egg-based #influenza vaccines have been used for 70 years, while cell-based versions were first approved in 2016. Research points towards cell-based vaccines as the more effective.

https://t.co/scsGeZoMnX","TweetDeck",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"3750","19255955","1103398796803952645",2019-03-06 20:55:47,"MDMagazine","XOFLUZA goes for its 2nd #influenza indication in as many years. https://t.co/tQKlXXQTbL","TweetDeck",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"3751","2362069076","1103398658588975104",2019-03-06 20:55:15,"DocOlmstead","Bad year for influenza https://t.co/PW5QnAntLw","Facebook",-81.5322149,28.6934076,"644 Lexington Pkwy, Apopka, FL 32712, USA","Florida"
"3753","1007004100351971329","1103393574203387909",2019-03-06 20:35:02,"ALHistoryEdu","- Here's history in action! Master Teacher @mandymathisms used an activity to teach about the 1918 Influenza epidemic and to demonstrate to her students how diseases spread--and how fast they do. #al200 https://t.co/0jPxUYHuot","Twitter Web Client",-86.902298,32.3182314,"320 Co Rd 43, Tyler, AL 36785, USA","Alabama"
"3755","60916079","1103390993146150912",2019-03-06 20:24:47,"AxiomAxiom","@Rechanmole Funniest answer: influenza virii. Become trillions, infect everyone. Grosses answer: humpback whale. You'd be only about 180 pounds worth of whale, or 0.04% of a whale. Eww.","Twitter Web Client",-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","New York"
"3756","728591246835515392","1103390690392838146",2019-03-06 20:23:35,"mandymathisms","WWI and the 1918 Influenza Pandemic simulation and activities were a success in APUSH. Thanks, @ALHistoryEdu and @al200. @MSCSTrojans @TrojansMSHS #takechances https://t.co/iYGEU54Ef4","Twitter for iPhone",-87.6675292,34.7448112,"521 W Avalon Ave, Muscle Shoals, AL 35661, USA","Alabama"
"3757","745441932","1103389815138119685",2019-03-06 20:20:06,"SedgwickCounty","It's not too late to get a #flu vaccine. @CDCgov recommends flu vaccination as long as influenza viruses are circulating. #FightFlu https://t.co/MpcJf5fove","Hootsuite Inc.",-97.5247243,37.6537367,"15800 W Highview Dr, Goddard, KS 67052, USA","Kansas"
"3762","18752410","1103381788741779457",2019-03-06 19:48:12,"Amingee","I had a vivid dream this morning that I was sick with influenza. In the dream I was coughing, aching, and with a raging fever.

I awoke to finding my leg asleep, a bit warm, but feeling fine.

I am still really confused that I am not currently actually sick.","Twitter for Android",-93.2650108,44.977753,"Municipal Building, 350 S 5th St, Minneapolis, MN 55415, USA","Minnesota"
"3764","95756080","1100803247705649152",2019-02-27 17:02:00,"microRNApro","@michaelshermer @David_S_Wilson In the long view, DS Wilson cannot address cooperation among N Korea and scientific creationists in S. Korea that Trump facilitated.   https://t.co/tZuR0DS1dz ""...if border restrictions are lifted, the viral infections, such as influenza, that are more common in South Korea...""","Twitter Web Client",-84.2645382,33.5561144,"1 Daniel Dr, Stockbridge, GA 30281, USA","Georgia"
"3765","95756080","1102797288051752960",2019-03-05 05:05:37,"microRNApro","@doritmi @kevinfolta @meredithwadman Koel et al (2013) showed why the influenza vaccine was not effective in the short term. ""...major antigenic change can be caused by single amino acid substitutions."" See: https://t.co/s7K804jVh7","Twitter Web Client",-84.2645382,33.5561144,"1 Daniel Dr, Stockbridge, GA 30281, USA","Georgia"
"3766","95756080","1103380961390223360",2019-03-06 19:44:55,"microRNApro","North and South Korea team up https://t.co/tZuR0DS1dz ...if border restrictions are lifted, the viral infections, such as influenza, that are more common in South Korea will start to hit especially hard in North Korea, where immunity is low and suppressed by malnutrition... https://t.co/B2pSwIzdHa","Twitter Web Client",-84.2645382,33.5561144,"1 Daniel Dr, Stockbridge, GA 30281, USA","Georgia"
"3767","198979927","1103380240422727680",2019-03-06 19:42:03,"BLakeSumnrPatch","6 Dead, 59 Hospitalized Due To Influenza In Pierce County https://t.co/sVromuUs15 https://t.co/kwhi9X8YPV","dlvr.it",-122.1865055,47.1770457,"18204 WA-410, Bonney Lake, WA 98391, USA","Washington"
"3768","807993728","1103380240313643008",2019-03-06 19:42:03,"PuyallupWAPatch","6 Dead, 59 Hospitalized Due To Influenza In Pierce County https://t.co/NsCciAqrQ4 https://t.co/UBihr3CJSY","dlvr.it",-122.2928974,47.1853785,"800 S Meridian, Puyallup, WA 98371, USA","Washington"
"3769","160980980","1103380240011681793",2019-03-06 19:42:03,"EnumclawPatch","6 Dead, 59 Hospitalized Due To Influenza In Pierce County https://t.co/7OoDuBSTVR https://t.co/Slb6DO1SOU","dlvr.it",-121.9915003,47.2042681,"1340 Griffin Ave, Enumclaw, WA 98022, USA","Washington"
"3770","906249252741029889","1103379724573835267",2019-03-06 19:40:00,"mldcmu","Researchers @mldcmu @scsatcmu are using artificial intelligence to make a better flu vaccine https://t.co/a7ZDZNPqNC - Delphi's Research Group is using machine learning to forecast the spread of influenza by training an algorithm on data gathered from many sources. #ml #ai","Twitter Web Client",-79.9958864,40.4406248,"572-598 Grant St, Pittsburgh, PA 15219, USA","Pennsylvania"
"3772","851768628907323393","1103378173037826048",2019-03-06 19:33:50,"Inveni_AI","The #Influenza virus kills tens of thousands of people per year in the US alone. Researchers are using #AI to better understand the flu in order to create more effective vaccines. #Healthcare #ML #Innovation #Technology
https://t.co/WJ7dJVB8XX","Twitter Web Client",-73.087749,41.6032207,"622 Buckingham St, Watertown, CT 06779, USA","Connecticut"
